date,order_id,product,category,price,cost_price,quantity,discount_pct,total_sales,profit,region,sales_channel,payment_method,customer_type,is_weekend
2024-06-07,97b87f72,E,Clothing,300.13,224.32,3,0.0,900.39,227.43,North,Retail,UPI,Returning,0
2024-03-23,e8caf7dd,F,Clothing,212.82,154.75,6,10.0,1149.23,220.73,West,Online,Cash,New,1
2024-12-21,1cd7c9fb,C,Furniture,639.93,393.92,2,15.0,1087.88,300.04,West,Retail,UPI,Returning,1
2024-12-28,74b87a38,D,Furniture,1448.42,984.7,4,5.0,5504.0,1565.2,East,Distributor,Card,New,1
2024-05-13,16dcd44b,B,Electronics,436.65,266.79,7,10.0,2750.89,883.36,East,Distributor,Cash,Returning,0
2024-09-21,400a0c2c,C,Furniture,1436.72,940.64,5,15.0,6106.06,1402.86,North,Online,NetBanking,Returning,1
2024-06-01,e3f82e7a,E,Clothing,338.94,236.16,5,0.0,1694.7,513.9,East,Online,NetBanking,Returning,1
2024-11-02,6e3fcf35,B,Electronics,413.72,268.03,2,0.0,827.44,291.38,West,Online,UPI,New,1
2024-05-19,5bf14af1,A,Electronics,763.42,565.0,4,10.0,2748.31,488.31,South,Retail,UPI,New,1
2024-07-18,76d0b335,F,Clothing,177.4,123.33,4,15.0,603.16,109.84,West,Online,UPI,New,0
2024-06-06,c460e821,G,Electronics,825.13,573.65,5,5.0,3919.37,1051.12,East,Distributor,NetBanking,New,0
2024-03-27,20f89b24,D,Furniture,1997.08,1366.39,5,5.0,9486.13,2654.18,South,Retail,NetBanking,Returning,0
2024-08-06,4ff423e6,G,Electronics,596.79,348.98,2,5.0,1133.9,435.94,West,Distributor,UPI,Returning,0
2024-06-23,23700de1,D,Furniture,1510.2,945.77,5,10.0,6795.9,2067.05,North,Distributor,UPI,Returning,1
2024-05-02,c5b6d572,G,Electronics,351.41,241.38,2,5.0,667.68,184.92,East,Online,UPI,New,0
2024-07-10,5898285c,A,Electronics,780.8,520.21,6,0.0,4684.8,1563.54,West,Online,Cash,New,0
2024-12-05,5c98833e,F,Clothing,283.6,198.26,4,0.0,1134.4,341.36,North,Retail,NetBanking,Returning,0
2024-05-02,02dd6c2e,E,Clothing,126.17,81.91,9,10.0,1021.98,284.79,West,Distributor,NetBanking,New,0
2024-01-25,dea8537e,C,Furniture,1034.66,735.78,1,15.0,879.46,143.68,East,Online,Cash,New,0
2024-09-17,77150a0e,A,Electronics,784.33,502.97,3,15.0,2000.04,491.13,North,Online,Cash,New,0
2024-05-07,e87ee0e3,F,Clothing,122.64,81.8,3,15.0,312.73,67.33,West,Distributor,Card,Returning,0
2024-07-13,abba219c,F,Clothing,115.83,66.17,3,0.0,347.49,148.98,North,Retail,UPI,Returning,1
2024-10-16,8afaebda,D,Furniture,1462.56,843.4,1,10.0,1316.3,472.9,West,Retail,UPI,New,0
2024-12-05,e7a281ec,D,Furniture,1807.88,1236.86,10,5.0,17174.86,4806.26,North,Distributor,NetBanking,Returning,0
2024-07-24,7d44fbca,E,Clothing,314.04,205.88,6,5.0,1790.03,554.75,East,Retail,NetBanking,New,0
2024-04-25,0a5380d7,B,Electronics,536.79,324.16,2,5.0,1019.9,371.58,West,Online,NetBanking,New,0
2024-09-01,b360e95d,B,Electronics,506.24,330.69,3,10.0,1366.85,374.78,South,Distributor,Cash,New,1
2024-12-22,5e66eae4,D,Furniture,1774.74,1031.25,2,5.0,3372.01,1309.51,North,Online,NetBanking,New,1
2024-03-24,e11bf4ea,E,Clothing,104.92,62.5,8,10.0,755.42,255.42,South,Online,UPI,Returning,1
2024-06-25,313635b3,G,Electronics,753.46,457.49,9,15.0,5763.97,1646.56,East,Retail,NetBanking,New,0
2024-10-02,640a42a2,B,Electronics,378.44,239.62,7,0.0,2649.08,971.74,West,Distributor,Card,New,0
2024-04-05,f4322e04,B,Electronics,267.64,185.88,3,15.0,682.48,124.84,East,Retail,NetBanking,Returning,0
2024-04-14,d0ad0136,F,Clothing,221.39,140.31,9,5.0,1892.88,630.09,East,Distributor,NetBanking,New,1
2024-11-21,ba54b283,B,Electronics,437.45,306.55,9,10.0,3543.34,784.39,East,Distributor,NetBanking,Returning,0
2024-08-30,3a6138f8,A,Electronics,402.22,222.54,10,,4022.2,1796.8,East,Distributor,Cash,New,0
2024-09-27,3023e729,B,Electronics,325.55,238.5,1,15.0,276.72,38.22,North,Distributor,NetBanking,Returning,0
2024-07-09,7f99a6ea,E,Clothing,367.47,210.46,2,0.0,734.94,314.02,West,Distributor,Card,New,0
2024-11-25,1568e67e,G,Electronics,659.78,473.19,4,5.0,2507.16,614.4,South,Retail,NetBanking,Returning,0
2024-12-08,cec50c95,A,Electronics,429.02,299.59,6,15.0,2188.0,390.46,North,Online,NetBanking,New,1
2024-06-01,d78bf3ea,A,Electronics,636.77,382.76,8,0.0,5094.16,2032.08,West,Distributor,UPI,New,1
2024-12-26,6b35ad83,A,Electronics,523.79,360.52,7,0.0,3666.53,1142.89,South,Online,UPI,New,0
2024-01-11,1c77714b,F,Clothing,145.8,80.19,9,15.0,1115.37,393.66,North,Distributor,NetBanking,New,0
2024-01-17,c9d5f1d5,G,Electronics,889.43,593.33,2,5.0,1689.92,503.26,North,Online,Cash,New,0
2024-08-15,d1b4910c,F,Clothing,128.16,86.86,4,0.0,512.64,165.2,North,Online,UPI,Returning,0
2024-01-11,bd9b08b6,F,Clothing,123.97,78.76,2,15.0,210.75,53.23,South,Retail,NetBanking,New,0
2024-05-26,96c3f60b,A,Electronics,348.44,192.36,4,15.0,1184.7,415.26,East,Retail,NetBanking,Returning,1
2024-03-07,91d30ea5,G,Electronics,701.5,519.04,3,10.0,1894.05,336.93,East,Retail,NetBanking,New,0
2024-07-06,297b06dc,B,Electronics,547.93,354.07,10,10.0,4931.37,1390.67,West,Distributor,Card,New,1
2024-03-31,c5dbd755,G,Electronics,353.42,258.89,1,10.0,318.08,59.19,North,Retail,Card,New,1
2024-11-28,f962ab12,D,Furniture,1113.66,795.16,10,5.0,10579.77,2628.17,North,Distributor,Card,New,0
2024-05-09,708bd7d0,G,Electronics,698.58,409.44,8,15.0,4750.34,1474.82,South,Online,UPI,Returning,0
2024-05-18,4443367c,E,Clothing,354.07,245.69,6,0.0,2124.42,650.28,South,Online,NetBanking,Returning,1
2024-06-02,c057f35e,B,Electronics,515.85,384.64,5,10.0,2321.32,398.12,West,Distributor,NetBanking,Returning,1
2024-03-23,7a2abd7a,F,Clothing,251.39,157.24,7,10.0,1583.76,483.08,East,Online,NetBanking,Returning,1
2024-06-21,acd51d81,A,Electronics,407.4,245.78,1,5.0,387.03,141.25,North,Distributor,Card,New,0
2024-05-23,b48123c8,D,Furniture,1524.48,1049.78,3,,4573.44,1424.1,West,Online,NetBanking,Returning,0
2024-04-02,580657bd,A,Electronics,567.65,407.9,2,0.0,1135.3,319.5,North,Retail,UPI,New,0
2024-11-21,b3f77976,D,Furniture,1607.82,1030.3,5,,7637.14,2485.64,North,Online,NetBanking,Returning,0
2024-01-23,67a0bf6f,A,Electronics,420.53,308.94,2,15.0,714.9,97.02,South,Retail,UPI,New,0
2024-01-22,172b5e3c,B,Electronics,366.29,254.35,1,5.0,347.98,93.63,North,Online,UPI,New,0
2024-08-27,c0c74fd0,F,Clothing,251.27,146.43,3,10.0,678.43,239.14,North,Online,UPI,Returning,0
2024-08-01,b612f600,G,Electronics,870.09,489.01,1,0.0,870.09,381.08,South,Online,Card,New,0
2024-12-23,c2d13cc6,D,Furniture,1088.46,642.08,6,0.0,6530.76,2678.28,North,Online,Card,Returning,0
2024-08-31,11f9c321,B,Electronics,588.31,417.21,10,15.0,5000.64,828.53,North,Online,NetBanking,Returning,1
2024-02-02,639a39f3,C,Furniture,602.44,363.83,10,0.0,6024.4,2386.1,North,Online,UPI,Returning,0
2024-07-10,184d683f,A,Electronics,722.66,465.53,1,10.0,650.39,184.86,West,Retail,NetBanking,Returning,0
2024-10-12,14a1afac,D,Furniture,825.07,533.86,10,0.0,8250.7,2912.1,East,Retail,Cash,New,1
2024-01-04,8341ed67,D,Furniture,1092.5,724.63,4,5.0,4151.5,1252.98,East,Distributor,UPI,Returning,0
2024-04-11,e866a568,E,Clothing,336.51,240.41,9,10.0,2725.73,562.04,North,Distributor,UPI,Returning,0
2024-08-27,5e0c6723,G,Electronics,751.39,493.75,10,5.0,7138.2,2200.71,South,Retail,,New,0
2024-01-22,aef96f34,C,Furniture,951.65,558.39,7,0.0,6661.55,2752.82,North,Online,NetBanking,Returning,0
2024-05-07,c5a76a2b,G,Electronics,798.12,558.08,4,5.0,3032.86,800.54,South,Online,Card,New,0
2024-02-09,d767877a,D,Furniture,1963.45,1314.47,7,0.0,13744.15,4542.86,East,Distributor,Card,Returning,0
2024-06-11,bf83b2fd,A,Electronics,562.19,336.99,7,5.0,3738.56,1379.63,West,Online,UPI,New,0
2024-04-20,c193de15,B,Electronics,494.72,361.12,1,15.0,420.51,59.39,West,Retail,UPI,Returning,1
2024-07-03,19df6f95,C,Furniture,632.55,390.11,5,10.0,2846.47,895.92,North,Distributor,NetBanking,Returning,0
2024-03-09,502433ef,C,Furniture,1187.38,758.99,2,10.0,2137.28,619.3,East,Retail,UPI,Returning,1
2024-11-01,d70ea049,E,Clothing,386.24,255.65,2,15.0,656.61,145.31,North,Online,NetBanking,New,0
2024-01-29,fafc0ba1,F,Clothing,276.81,184.13,7,10.0,1743.9,454.99,West,Retail,UPI,New,0
2024-12-05,2542bd5d,B,Electronics,379.16,238.22,10,,3791.6,1409.4,West,Online,UPI,Returning,0
2024-12-12,02c7e916,B,Electronics,367.26,225.19,3,10.0,991.6,316.03,South,Online,Card,Returning,0
2024-08-05,ac4e8aec,C,Furniture,1020.18,722.85,7,5.0,6784.2,1724.25,West,Distributor,Card,New,0
2024-03-06,c85a5861,C,Furniture,791.17,490.89,6,5.0,4509.67,1564.33,East,Retail,UPI,Returning,0
2024-03-26,364f53bc,E,Clothing,263.62,187.26,1,10.0,237.26,50.0,North,Retail,Card,Returning,0
2024-12-26,8f1baca0,G,Electronics,855.18,601.6,6,,4361.42,751.82,West,Distributor,Cash,Returning,0
2024-07-20,8f1b64e4,D,Furniture,1804.74,1254.46,9,5.0,15430.53,4140.39,South,Online,Card,New,1
2024-10-12,9997dbc5,C,Furniture,1320.22,768.36,9,5.0,11287.88,4372.64,South,Distributor,Card,Returning,1
2024-09-07,5f53e06e,B,Electronics,476.72,326.65,3,0.0,1430.16,450.21,South,Retail,NetBanking,Returning,1
2024-12-29,b583dca8,C,Furniture,1088.3,756.34,4,5.0,4135.54,1110.18,West,Online,UPI,Returning,1
2024-11-02,770e6717,B,Electronics,529.06,311.69,4,15.0,1798.8,552.04,South,Distributor,Card,New,1
2024-02-21,5ef1a4f2,B,Electronics,522.21,321.36,2,0.0,1044.42,401.7,West,Online,UPI,Returning,0
2024-11-22,1c5edbc8,A,Electronics,773.36,438.9,8,0.0,6186.88,2675.68,East,Online,Cash,New,0
2024-03-03,5749a2f9,F,Clothing,216.87,130.97,9,10.0,1756.65,577.92,East,Retail,Cash,Returning,1
2024-07-22,8a725762,A,Electronics,586.98,427.54,9,15.0,4490.4,642.54,East,Retail,,New,0
2024-11-17,480925e5,F,Clothing,280.24,194.05,2,5.0,532.46,144.36,East,Online,Cash,New,1
2024-05-03,d9a7a805,B,Electronics,504.35,372.25,8,0.0,4034.8,1056.8,West,Retail,UPI,New,0
2024-08-14,87e4a9af,G,Electronics,700.07,397.59,5,15.0,2975.3,987.35,North,Distributor,NetBanking,New,0
2024-01-03,5725e3e1,C,Furniture,1273.63,727.81,9,0.0,11462.67,4912.38,West,Distributor,Card,Returning,0
2024-12-23,8696abab,D,Furniture,1268.35,882.0,10,0.0,12683.5,3863.5,West,Online,Card,Returning,0
2024-09-16,a2ab81a4,B,Electronics,347.18,211.47,4,10.0,1249.85,403.97,West,Distributor,UPI,Returning,0
2024-01-16,18996cb2,G,Electronics,676.08,421.39,2,5.0,1284.55,441.77,East,Online,Card,New,0
2024-05-29,1313fadd,E,Clothing,112.71,71.8,2,10.0,202.88,59.28,South,Online,Cash,New,0
2024-09-11,7fca9094,C,Furniture,792.98,573.25,7,15.0,4718.23,705.48,North,Online,Cash,New,0
2024-02-03,deb97b4c,F,Clothing,292.42,185.12,8,5.0,2222.39,741.43,South,Distributor,NetBanking,Returning,1
2024-11-14,eddac11b,G,Electronics,445.77,267.37,7,10.0,2808.35,936.76,East,Retail,Cash,Returning,0
2024-03-22,286c7d67,B,Electronics,513.24,342.89,8,5.0,3900.62,1157.5,North,Retail,Card,New,0
2024-03-29,eb7d6e43,C,Furniture,1472.34,945.78,2,15.0,2502.98,611.42,South,Distributor,Card,Returning,0
2024-06-29,1f84b61e,F,Clothing,124.04,71.51,1,5.0,117.84,46.33,South,Online,UPI,Returning,1
2024-04-17,5002ad9e,C,Furniture,1111.76,828.95,2,10.0,2001.17,343.27,East,Distributor,Cash,New,0
2024-09-28,43936e43,C,Furniture,862.29,589.15,4,10.0,3104.24,747.64,East,Online,Cash,New,1
2024-01-10,38e4338f,F,Clothing,208.4,151.26,7,10.0,1312.92,254.1,South,Distributor,Cash,Returning,0
2024-07-28,2bb2124f,B,Electronics,433.56,270.12,1,0.0,433.56,163.44,East,Distributor,UPI,New,1
2024-12-13,c2ce1627,F,Clothing,295.8,205.11,10,0.0,2958.0,906.9,West,Online,Cash,New,0
2024-05-28,3c4476ee,B,Electronics,518.57,380.93,4,15.0,1763.14,239.42,North,Online,UPI,New,0
2024-11-05,fe66890b,B,Electronics,460.59,267.59,6,10.0,2487.19,881.65,East,Online,Card,Returning,0
2024-04-15,13e29339,C,Furniture,686.62,449.43,5,10.0,3089.79,842.64,North,Retail,NetBanking,Returning,0
2024-06-14,2b479183,C,Furniture,855.2,537.14,4,15.0,2907.68,759.12,West,Retail,NetBanking,New,0
2024-02-12,5dd6a320,B,Electronics,502.91,298.28,4,15.0,1709.89,516.77,East,Retail,NetBanking,New,0
2024-09-20,e420af29,E,Clothing,305.87,224.31,1,15.0,259.99,35.68,South,Distributor,Card,New,0
2024-05-27,2e9af7b2,C,Furniture,1412.65,799.05,7,0.0,9888.55,4295.2,West,Distributor,UPI,Returning,0
2024-07-23,e7b1d894,D,Furniture,1334.84,899.0,8,10.0,9610.85,2418.85,North,Online,UPI,New,0
2024-07-05,b8a7eb40,D,Furniture,1597.56,1171.47,3,10.0,4313.41,799.0,North,Online,UPI,Returning,0
2024-07-15,afb2927e,D,Furniture,1356.82,764.19,7,0.0,9497.74,4148.41,East,Retail,Cash,New,0
2024-02-21,48548079,B,Electronics,268.76,200.17,7,0.0,1881.32,480.13,North,Distributor,UPI,Returning,0
2024-04-25,cfc45126,G,Electronics,556.92,330.52,10,0.0,5569.2,2264.0,North,Online,Cash,New,0
2024-09-22,d2dd3a34,A,Electronics,701.5,516.5,1,5.0,666.42,149.92,East,Online,Card,New,1
2024-02-28,d5b11088,E,Clothing,124.97,85.41,1,15.0,106.22,20.81,South,Distributor,Cash,Returning,0
2024-09-06,0ec74c8d,B,Electronics,516.99,353.75,2,15.0,878.88,171.38,West,Retail,NetBanking,Returning,0
2024-09-21,3f42fabc,A,Electronics,701.73,492.03,1,0.0,701.73,209.7,East,Distributor,Card,New,1
2024-03-13,f79f04bf,A,Electronics,637.63,407.69,9,10.0,5164.8,1495.59,West,Online,NetBanking,New,0
2024-10-02,96a30116,F,Clothing,83.49,59.24,3,0.0,250.47,72.75,West,Retail,UPI,New,0
2024-09-24,8d314b53,E,Clothing,172.16,95.04,6,5.0,981.31,411.07,East,Online,Cash,New,0
2024-03-31,0fe65a36,B,Electronics,407.16,239.48,4,5.0,1547.21,589.29,West,Online,NetBanking,New,1
2024-01-05,5b0fcb68,D,Furniture,1345.02,922.78,10,0.0,13450.2,4222.4,South,Online,Card,New,0
2024-05-29,5f455946,B,Electronics,415.18,280.63,6,10.0,2241.97,558.19,East,Distributor,NetBanking,New,0
2024-04-10,b1727938,G,Electronics,518.0,359.18,1,10.0,466.2,107.02,West,Distributor,UPI,New,0
2024-07-22,58026116,B,Electronics,302.74,219.75,6,0.0,1816.44,497.94,East,Online,Card,Returning,0
2024-02-16,9796ab6c,C,Furniture,1105.07,626.28,10,5.0,10498.16,4235.36,East,Retail,UPI,Returning,0
2024-11-02,bc040030,B,Electronics,329.29,181.98,9,15.0,2519.07,881.25,West,Online,UPI,New,1
2024-01-24,85c0cc4f,E,Clothing,267.1,152.98,5,10.0,1201.95,437.05,North,Distributor,Card,Returning,0
2024-06-30,bc956196,F,Clothing,88.97,54.0,2,15.0,151.25,43.25,South,Retail,Card,New,1
2024-05-26,10b10167,B,Electronics,569.02,404.21,7,15.0,3385.67,556.2,South,Distributor,Cash,Returning,1
2024-03-12,460f223a,B,Electronics,401.17,223.64,6,0.0,2407.02,1065.18,North,Online,Card,New,0
2024-05-08,b6e58f44,A,Electronics,513.62,313.77,10,5.0,4879.39,1741.69,West,Distributor,Card,Returning,0
2024-06-01,93281d11,G,Electronics,415.9,256.6,3,10.0,1122.93,353.13,West,Distributor,Card,Returning,1
2024-02-15,811ff455,C,Furniture,1233.26,679.02,9,5.0,10544.37,4433.19,South,Retail,Cash,New,0
2024-09-28,4ae4b9a3,B,Electronics,473.32,267.12,4,15.0,1609.29,540.81,South,Retail,Cash,New,1
2024-09-22,f7f3e399,D,Furniture,1136.09,805.38,2,5.0,2158.57,547.81,South,Retail,Cash,New,1
2024-10-29,e1816b27,B,Electronics,282.56,161.49,1,10.0,254.3,92.81,West,Retail,Cash,Returning,0
2024-05-18,bdbd85d0,E,Clothing,316.16,232.52,10,5.0,3003.52,678.32,North,Online,Card,Returning,1
2024-09-05,f133de8d,F,Clothing,206.8,131.25,5,15.0,878.9,222.65,South,Online,Card,Returning,0
2024-10-23,0de19656,D,Furniture,1447.94,824.71,4,10.0,5212.58,1913.74,North,Online,UPI,New,0
2024-03-30,43bfc8ac,A,Electronics,733.72,465.45,2,15.0,1247.32,316.42,East,Distributor,Cash,New,1
2024-08-18,590c39ff,D,Furniture,1203.3,876.77,10,15.0,10228.05,1460.35,West,Distributor,Card,New,1
2024-03-09,7b323df6,E,Clothing,379.13,211.41,4,10.0,1364.87,519.23,West,Online,Cash,Returning,1
2024-07-19,1f8ad28e,C,Furniture,1289.63,756.0,1,15.0,1096.19,340.19,West,Distributor,Card,Returning,0
2024-06-15,f5609a6c,E,Clothing,235.27,135.34,3,5.0,670.52,264.5,North,Distributor,UPI,Returning,1
2024-02-25,ff0fc38d,B,Electronics,276.52,192.38,2,5.0,525.39,140.63,East,Retail,UPI,Returning,1
2024-12-28,e6f416d2,A,Electronics,369.43,218.65,4,0.0,1477.72,603.12,East,Distributor,UPI,Returning,1
2024-03-20,3dc86043,E,Clothing,276.54,204.65,9,15.0,2115.53,273.68,West,Retail,Cash,Returning,0
2024-06-14,18492af0,F,Clothing,89.76,57.86,5,10.0,403.92,114.62,South,Distributor,UPI,New,0
2024-08-23,8722ccd4,A,Electronics,384.1,218.09,7,15.0,2285.39,758.77,North,Retail,NetBanking,New,0
2024-02-15,15a13dc3,A,Electronics,552.93,414.09,8,10.0,3981.1,668.38,East,Online,NetBanking,Returning,0
2024-11-12,30a809e7,A,Electronics,543.16,308.73,9,5.0,4644.02,1865.45,North,Retail,NetBanking,New,0
2024-07-20,19dcd800,A,Electronics,604.78,395.74,9,0.0,5443.02,1881.36,West,Online,UPI,New,1
2024-11-03,9352c161,G,Electronics,623.19,406.09,2,0.0,1246.38,434.2,North,Online,NetBanking,Returning,1
2024-07-04,1b2bf4a8,E,Clothing,219.62,158.01,10,15.0,1866.77,286.67,West,Distributor,NetBanking,New,0
2024-05-07,492631b2,B,Electronics,267.81,180.98,7,10.0,1687.2,420.34,North,Online,Card,Returning,0
2024-10-04,d12e2b88,G,Electronics,881.49,494.05,9,15.0,6743.4,2296.95,North,Distributor,NetBanking,Returning,0
2024-11-01,21732f6e,G,Electronics,778.46,514.08,6,10.0,4203.68,1119.2,North,Retail,Card,New,0
2024-04-20,f87c4e34,D,Furniture,1368.91,770.82,4,5.0,5201.86,2118.58,North,Distributor,UPI,Returning,1
2024-09-13,8de0bc0b,E,Clothing,184.05,137.3,8,15.0,1251.54,153.14,East,Retail,NetBanking,New,0
2024-03-20,84b3ebac,E,Clothing,203.35,141.06,4,15.0,691.39,127.15,East,Retail,Card,New,0
2024-10-30,a8aee1fe,E,Clothing,397.81,259.23,3,10.0,1074.09,296.4,East,Online,Cash,New,0
2024-12-10,5e5997ff,G,Electronics,769.98,443.63,7,15.0,4581.38,1475.97,West,Distributor,UPI,New,0
2024-08-14,533eb30b,D,Furniture,1330.67,990.62,5,0.0,6653.35,1700.25,North,Online,Cash,Returning,0
2024-03-23,c640cbf3,A,Electronics,538.03,388.02,8,5.0,4089.03,984.87,North,Retail,Cash,New,1
2024-06-25,3c1cc058,B,Electronics,438.39,277.21,8,10.0,3156.41,938.73,East,Distributor,UPI,New,0
2024-02-15,6eb53da5,G,Electronics,477.35,355.22,1,5.0,453.48,98.26,North,Online,Card,Returning,0
2024-07-30,80f46cba,B,Electronics,392.09,234.1,6,15.0,1999.66,595.06,East,Retail,UPI,New,0
2024-08-25,202375d8,C,Furniture,1277.27,869.09,10,10.0,11495.43,2804.53,South,Distributor,Cash,New,1
2024-01-01,20a2f1ca,A,Electronics,677.4,388.68,5,0.0,3387.0,1443.6,West,Retail,Card,Returning,0
2024-08-08,1b7a5995,B,Electronics,315.0,235.33,3,10.0,850.5,144.51,North,Retail,UPI,Returning,0
2024-03-07,a152925a,F,Clothing,92.35,66.79,4,15.0,313.99,46.83,West,Online,UPI,Returning,0
2024-05-22,3015b074,G,Electronics,375.62,230.85,2,15.0,638.55,176.85,North,Distributor,Card,Returning,0
2024-06-02,c782695d,C,Furniture,1109.71,633.26,5,0.0,5548.55,2382.25,East,Retail,NetBanking,Returning,1
2024-06-22,97a8128c,E,Clothing,280.24,194.8,9,5.0,2396.05,642.85,North,Online,NetBanking,Returning,1
2024-02-05,11d34531,E,Clothing,332.73,218.14,5,0.0,1663.65,572.95,West,Distributor,Card,New,0
2024-02-08,fff4b26c,A,Electronics,724.33,432.69,2,0.0,1448.66,583.28,North,Online,Cash,New,0
2024-08-22,6413fe81,B,Electronics,340.87,235.85,5,15.0,1448.7,269.45,West,Distributor,UPI,New,0
2024-10-22,08d5702f,A,Electronics,701.84,408.36,8,5.0,5333.98,2067.1,East,Retail,Card,New,0
2024-06-05,79cd2daa,A,Electronics,434.69,289.52,5,5.0,2064.78,617.18,East,Distributor,NetBanking,Returning,0
2024-11-08,68da598a,A,Electronics,563.63,376.82,8,10.0,4058.14,1043.58,West,Retail,Card,Returning,0
2024-05-27,6992e1e9,A,Electronics,784.74,453.12,4,10.0,2825.06,1012.58,North,Retail,NetBanking,New,0
2024-07-22,f7a702fe,C,Furniture,695.13,410.63,8,5.0,5282.99,1997.95,West,Distributor,UPI,New,0
2024-09-28,6866240a,E,Clothing,212.78,125.06,6,10.0,1149.01,398.65,West,Online,NetBanking,Returning,1
2024-04-10,ae3e2c66,D,Furniture,1881.46,1339.4,7,0.0,13170.22,3794.42,East,Online,Cash,Returning,0
2024-08-04,4b74a726,F,Clothing,128.32,76.61,8,5.0,975.23,362.35,North,Online,UPI,Returning,1
2024-02-19,46181d3c,F,Clothing,212.56,132.64,7,15.0,1264.73,336.25,South,Retail,NetBanking,Returning,0
2024-06-30,d658ce82,B,Electronics,334.78,244.44,8,0.0,2678.24,722.72,South,Distributor,UPI,Returning,1
2024-07-13,1d45d6a1,B,Electronics,400.83,235.41,8,10.0,2885.98,1002.7,West,Distributor,Card,Returning,1
2024-08-10,e419f2c4,C,Furniture,1339.44,860.39,4,10.0,4821.98,1380.42,East,Retail,NetBanking,New,1
2024-07-08,f87e5f75,F,Clothing,124.96,79.1,7,5.0,830.98,277.28,South,Online,Card,Returning,0
2024-08-21,314c81d2,C,Furniture,849.63,504.93,6,10.0,4588.0,1558.42,South,Distributor,Card,New,0
2024-11-23,50e334a7,D,Furniture,1826.13,1249.94,8,15.0,12417.68,2418.16,West,Retail,,New,1
2024-10-21,2c71615f,E,Clothing,377.85,260.72,9,15.0,2890.55,544.07,East,Distributor,Card,Returning,0
2024-01-09,5950edc2,F,Clothing,249.12,183.11,10,5.0,2366.64,535.54,West,Distributor,Cash,New,0
2024-06-16,d426582f,E,Clothing,374.48,238.79,8,15.0,2546.46,636.14,South,Online,UPI,Returning,1
2024-05-14,7b0dc52b,G,Electronics,835.15,603.64,6,5.0,4760.35,1138.51,South,Retail,NetBanking,New,0
2024-01-18,dd2a75d9,G,Electronics,638.17,404.22,4,10.0,2297.41,680.53,South,Retail,,Returning,0
2024-06-05,92eded94,C,Furniture,1278.66,805.35,2,5.0,2429.45,818.75,South,Distributor,,Returning,0
2024-08-26,3c30252c,E,Clothing,332.31,183.1,9,15.0,2542.17,894.27,East,Distributor,UPI,Returning,0
2024-04-30,e407fa4a,E,Clothing,340.88,199.85,10,0.0,3408.8,1410.3,East,Distributor,Card,New,0
2024-06-23,452fd2c1,G,Electronics,406.31,256.72,5,10.0,1828.39,544.79,West,Retail,Card,Returning,1
2024-09-11,500ba4ac,C,Furniture,972.54,712.61,5,10.0,4376.43,813.38,West,Distributor,Card,New,0
2024-05-28,c123c28f,E,Clothing,367.64,213.49,6,5.0,2095.55,814.61,East,Online,Card,New,0
2024-06-23,fc8f94fa,A,Electronics,459.02,314.23,2,0.0,918.04,289.58,West,Retail,Cash,Returning,1
2024-06-20,cf1dc18d,E,Clothing,346.84,244.89,7,0.0,2427.88,713.65,East,Retail,NetBanking,Returning,0
2024-08-08,0ab94336,E,Clothing,289.95,187.95,3,10.0,782.87,219.01,West,Distributor,NetBanking,New,0
2024-04-26,5b59c0cf,E,Clothing,148.25,109.09,5,15.0,630.06,84.61,East,Online,Cash,Returning,0
2024-08-16,5a2bc20a,D,Furniture,998.37,683.01,10,15.0,8486.15,1656.05,East,Retail,NetBanking,New,0
2024-02-29,8d0c4605,A,Electronics,674.91,435.76,4,0.0,2699.64,956.6,West,Online,NetBanking,New,0
2024-05-11,da1dbee4,F,Clothing,234.02,131.02,5,15.0,994.59,339.48,East,Retail,Cash,New,1
2024-05-19,7e6eabc4,F,Clothing,207.47,151.95,10,15.0,1763.5,244.0,East,Online,Cash,Returning,1
2024-11-16,3d7a69e9,C,Furniture,1270.84,730.12,4,10.0,4575.02,1654.54,West,Distributor,Cash,New,1
2024-02-07,d000a392,B,Electronics,312.35,196.12,8,15.0,2123.98,555.02,West,Online,NetBanking,New,0
2024-07-18,c2eb9da7,A,Electronics,411.79,276.19,8,10.0,2964.89,755.37,South,Distributor,,Returning,0
